"id","sex","name","last_name","email_addr","phone","date_of_birth","passport","locality_koatuu","locality_katottg","locality_type","locality_name","postal_code"
"996353665","False","Сніжана","Дейсун","jandrusenko@yaremkiv.info","+38(050)006-38-05","2015-11-21","892264310","8422723776","UA01000000000988881","село","Гадяч","84296"
"215431946","True","Феофан","Стельмах","korpaniukbohdanna@vasylevych.net","+38(096)047-56-63","2001-11-10","570557500","8015992072","UA01000000000650780","хутір","Острог","20366"
"682971017","False","Мілена","Жаліло","haidamakaaaron@svystun.com","(067)572-24-79","2008-08-29","525706760","8175475370","UA01000000000625211","селище","Боково-Хрустальне","64434"
"668227912","True","Пилип","Павленко","ielysei27@holoborodko.укр","(099)944-78-85","2016-09-15","839334669","8406427583","UA01000000000975979","село","Славута","28698"
"124920253","True","Амвросій","Дубина","hirvanets@taran-yatseniuk.info","+380927023217","2003-09-27","591815109","8279064881","UA01000000000763601","село","Вознесенівка","18747"
"41417519","True","Тимофій","Талан","zasiadkoruslan@andriishyn-zhuk.ua","+380934016573","2002-08-12","641855390","8070272775","UA01000000000224903","місто","Моспине","15087"
"475537789","True","Віктор","Шинкаренко","iaryna64@velychko.net","(091)056-14-89","2000-08-25","078468766","8377548394","UA01000000000113073","хутір","Гадяч","03201"
"544551674","False","Пріска","Кармалюк","rabrahamovskyi@zhuk-kylymnyk.net","050 900 37 10","2022-06-21","ТМ 413043","8298349413","UA01000000000560628","селище","Старокостянтинів","89872"
"800706022","False","Амалія","Овсієнко","jneporozhnii@tymchenko.укр","+38(094)881-92-66","2011-01-15","РН 786295","8310600290","UA01000000000568436","село","Покровськ","07310"
"846195489","False","Анастасія","Шаповал","frantsartiushenko@korpaniuk-makohon.ua","+38(096)400-93-70","2000-04-10","104300319","8287661877","UA01000000000737474","село","Остер ","56371"
"34257492","True","Герман","Вакуленко","phres@tkachenko.net","066 036 73 94","2005-09-01","957534335","8376333333","UA01000000000881001","хутір","Кам'янка (Черкаська область)","45625"
"984057645","True","Сергій","Оробець","emiliiaievdokymenko@shcherbak.ua","097 310 99 12","2011-11-15","197851569","8371088941","UA01000000000278052","хутір","Селидове","47300"
"925668465","True","Станіслав","Євтушенко","myroslavbaranyk@mishchenko-vyshniak.ua","0635267990","2020-09-14","518142566","8013700318","UA01000000000324986","місто","Джанкой","02282"
"989431600","False","Мілена","Батіг","irena74@baklan.com","+38(067)890-45-36","2011-02-11","320048379","8013565061","UA01000000000582854","хутір","Волноваха","46535"
"684700840","True","Варфоломій","Перепелиця","kylymnykspas@zhuchenko.ua","+380943097852","2009-11-09","166861747","8134140798","UA01000000000376142","місто","Олександрія","97830"
"171047050","True","Яків","Голик","tetianatovstolis@lysenko-karas.info","073 323 58 48","2019-04-15","333135725","8032584601","UA01000000000226585","місто","Благовіщенське","06896"
"314035196","True","Гліб","Семенченко","shelestomelian@derevianko.com","0684533352","2024-09-02","752840813","8366882319","UA01000000000663352","хутір","Скадовськ","84973"
"973238466","True","Дан","Батюк","tsisykdanna@davymuka-oberemko.info","(094)002-43-23","2015-02-18","ХМ 467541","8479492792","UA01000000000067220","місто","Обухів","19217"
"750382446","True","Мартин","Мазепа","yandriiovych@panchuk-hunko.info","092 526 79 16","2004-02-20","136513955","8168855544","UA01000000000758253","місто","Помічна","05072"
"435867508","True","Пантелеймон","Тягнибок","uparasiuk@artiukh.org","(095)481-24-54","2013-01-13","РС 740432","8317632882","UA01000000000251949","місто","Мирноград","80369"
"162114696","True","Костянтин","Цюцюра","kzaichenko@tsarenko.com","+38(068)695-70-20","2020-08-08","319034385","8323592042","UA01000000000993985","хутір","Джанкой","57717"
"664388720","False","Сніжана","Павлик","fedir66@vdovychenko.ua","095 825 04 64","2009-05-14","059793758","8409994382","UA01000000000466832","село","Боярка","67925"
"579631067","False","Аніта","Бабак","gstelmakh@hutsuliak.net","0666856564","2006-03-06","987622060","8476230024","UA01000000000868202","селище","Сокиряни","61158"
"900318163","True","Захар","Перепелиця","raleksiuk@yizhak.укр","0632511416","2002-01-25","КМ 386835","8131600865","UA01000000000778679","село","Немирів","22043"
"396975149","False","Ганна","Шамрай","daryna41@sachenko-arkhymovych.com","0942719777","2001-04-19","391874923","8440464357","UA01000000000325796","село","Куп'янськ","64547"
"257279921","False","Олена","Карпа","lmykhailiuk@aleksiichuk-piddubna.org","+380505362903","2001-04-01","974106953","8002386955","UA01000000000964836","селище","Ніжин","99092"
"613458827","True","Герман","Вахній","valentyna05@zhalilo-dotsenko.ua","+380926223938","2005-06-30","206441673","8495717704","UA01000000000027408","село","Вовчанськ","69342"
"204631075","True","Арсен","Скиба","liudmyla14@semenchenko-zakharenko.net","+38(098)340-51-75","2024-02-25","220357373","8480706928","UA01000000000377707","селище","Лохвиця","05023"
"139990962","False","Орися","Башполченко","olehnehoda@bezborodko.укр","(091)396-91-43","2001-02-05","863166996","8420512487","UA01000000000972540","хутір","Вознесенськ","30186"
"400294621","False","Софія","Іванченко","nartemenko@zaichenko-onishchuk.укр","(099)447-72-47","2001-09-28","ОО 792454","8479572768","UA01000000000888454","місто","Єнакієве","94144"
"151748005","False","Єлисавета","Батуринець","hodunokbohuslava@deineka-derehus.info","+380683862600","2005-12-31","170565941","8070358599","UA01000000000988248","селище","Роздільна","10461"
"911551588","True","Євген","Фартушняк","opanasenkoliubov@sachenko.info","+380992478229","2020-12-05","355032398","8310167198","UA01000000000550769","селище","Мена ","94620"
"573622287","True","Геннадій","Черненко","kyrylohohol@irvanets-svyrydenko.ua","096 805 19 08","2004-07-21","189228326","8058246528","UA01000000000175862","селище","Селидове","89736"
"140464749","False","Камілла","Михайлюк","kharchenkomakar@taran-riabets.net","095 673 66 17","2004-08-09","НМ 414999","8446637768","UA01000000000781135","місто","Золоте","14349"
"713741141","False","Олена","Тичина","drobiazkomilena@petrenko-haidai.info","0998050899","2000-06-17","АВ 469139","8074240144","UA01000000000268839","місто","Христинівка","59093"
"419377620","True","Пармен","Комар","sheremetsymon@sheremet.org","(097)503-47-23","2015-12-15","МХ 242242","8074365448","UA01000000000611582","село","Івано-Франківськ","55810"
"664126212","True","Амвросій","Артюшенко","tiahnybokdemyd@demianchuk-shtepa.org","+38(094)757-35-60","2016-11-19","269974379","8036618272","UA01000000000423287","місто","Лозова ","31602"
"685613712","False","Марта","Артеменко","rozaliia27@zasenko-zhalilo.net","0939008725","2014-04-06","495904003","8495354813","UA01000000000846922","хутір","Харцизьк","90008"
"568080830","True","Панас","Асаула","ivanenkoazar@artiukh-vyshniak.ua","+38(066)060-74-39","2007-04-19","025505019","8009654544","UA01000000000395468","хутір","Амвросіївка","26768"
"650216830","False","Галина","Малик","wisaienko@zaporozhets-matviienko.укр","+380971200237","2009-08-21","142542258","8157453288","UA01000000000917788","селище","Звенигородка","84773"
"982100870","False","Михайлина","Артюшенко","nadiia81@chornovil.org","+380662718237","2006-08-19","299532407","8302922793","UA01000000000265955","селище","Арциз","37457"
"275806465","True","Назар","Приймак","chumakmartyn@olifirenko.com","073 476 78 63","2004-06-09","260281224","8152914634","UA01000000000902253","місто","Корець","44511"
"993492940","True","Герман","Кибкало","orkhypkalchenko@drozd.info","+380997010964","2024-06-27","345574057","8216545920","UA01000000000824623","місто","Хрустальний","15696"
"466028922","False","Орися","Коваленко","bnehoda@zhadan.укр","+38(073)044-55-03","2012-02-23","570825746","8089913172","UA01000000000561168","село","Пологи ","97401"
"643550559","True","Назар","Дрозд","anitazhadan@satsiuk.net","093 836 43 25","2010-11-26","252433455","8421242005","UA01000000000148814","хутір","Південне ","09714"
"747759302","False","Розалія","Онищенко","borys91@shvedchenko-andriienko.ua","0939955343","2014-09-08","ОТ 865140","8408154024","UA01000000000126366","селище","Бобровиця","60268"
"981736391","False","Марина","Штепа","volodymyrausyk@prytula-bairak.org","(066)091-38-02","2003-12-18","307277849","8466916249","UA01000000000574458","хутір","Берестечко","20178"
"580851777","False","Світлана","Бабійчук","franchukbohdan@ostapchuk.com","094 581 05 30","2018-02-04","ХА 387188","8110807439","UA01000000000651436","хутір","Славутич","37265"
"518594669","False","Марта","Чорновіл","nosachenkoleonid@tsymbal-duplii.ua","+380955803326","2009-05-26","879353442","8041738127","UA01000000000622798","село","Носівка","12300"
"832482712","True","Єлисей","Байрак","gartymyshyn@abramenko.com","(068)676-46-61","2024-04-13","131490872","8446379453","UA01000000000629358","хутір","Білицьке","46048"
"455632955","False","Марʼяна","Акименко","ievtushenkozakhar@yakovenko.com","+38(092)035-68-81","2014-08-04","808553903","8390793439","UA01000000000259679","село","Щолкіне","77165"
"860822500","False","Лілія","Дробʼязко","zakharchenkoolha@tymchuk.ua","+38(095)262-24-06","2017-06-17","943946635","8405641570","UA01000000000414926","село","Гадяч","08894"
"164407448","False","Тереза","Гайда","shvedchenkoviktor@udovychenko.info","+380987353559","2017-06-16","ЕР 214072","8386694344","UA01000000000315454","хутір","Одеса","98498"
